"kinase","cond_1_1","cond_2_1","cond_3_1","cond_4_1","cond_5_1","cond_6_1","cond_7_1","cond_8_1","cond_32_12","cond_33_12","cond_37_15","cond_38_16","cond_39_16","cond_40_16","cond_41_17","cond_42_17","cond_43_17","cond_62_19","cond_63_19","cond_64_19","cond_62_20","cond_63_20","cond_64_20","cond_80_21","cond_81_21","cond_82_21","cond_80_22","cond_84_22","cond_85_22","cond_24_24","cond_89_24","cond_90_25","cond_91_25","cond_92_25","cond_93_25","cond_94_25","cond_95_25","cond_96_25","cond_238_26","cond_100_27","cond_101_27","cond_98_27","cond_99_27","cond_106_29","cond_107_29","cond_108_29","cond_109_29","cond_121_35","cond_122_36","cond_123_37","cond_124_37","cond_125_37","cond_129_39","cond_34_39","cond_35_39","cond_130_40","cond_133_43","cond_134_44","cond_135_44","cond_136_44","cond_44_45","cond_45_45","cond_46_45","cond_47_45","cond_48_45","cond_49_45","cond_50_45","cond_51_45","cond_52_45","cond_53_45","cond_54_45","cond_55_45","cond_56_45","cond_57_45","cond_58_45","cond_59_45","cond_60_45","cond_61_45","cond_22_46","cond_23_46","cond_24_46","cond_26_46","cond_27_46","cond_28_46","cond_29_46","cond_137_47","cond_138_47","cond_139_47","cond_140_47","cond_141_47","cond_142_48","cond_143_48","cond_142_51","cond_143_51","cond_144_52","cond_144_53","cond_144_54","cond_149_56","cond_151_56","cond_155_58","cond_156_58","cond_157_58","cond_158_59","cond_159_59","cond_160_59","cond_161_60","cond_161_61","cond_183_62","cond_184_62","cond_191_64","cond_192_64","cond_193_64","cond_191_65","cond_192_65","cond_193_65","cond_191_66","cond_192_66","cond_193_66","cond_194_67","cond_195_67","cond_196_67","cond_197_67","cond_198_67","cond_199_67","cond_194_68","cond_195_68","cond_196_68","cond_197_68","cond_198_68","cond_199_68","cond_216_72","cond_217_72","cond_218_72","cond_219_72","cond_220_72","cond_221_72","cond_222_72","cond_223_72","cond_224_72","cond_225_72","cond_226_72","cond_227_72","cond_228_73","cond_229_73","cond_230_73","cond_231_73","cond_232_74","cond_233_75","cond_234_75","cond_235_75"
"MAP3K1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16749108729376,0.316052869248488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.906578314837765,-0.497572880015567,-0.673664139071249,NA,NA,NA,NA,0.377785977033705,0.304518323509803,0.705533773838407,-0.612610173661271,0.559090917934782,-0.742321425130815,0.337242168318426,0.449771646944906,0.47755576649368,1.11350927482752,1.13667713987954,1.03151705144606,1.06048074738138,0.667561540084395,0.645891560852599,0.651695136951839,0.767003889607846,0.51427857351842,0.568636235841013,0.709965388637482,0.628932137728264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K10",0.643974142806877,0.534617148551582,1.50863830616573,0.779891911959945,-1.07572071393812,-0.943095148663527,-0.627087997029893,-1.26760624017703,-0.96657624451305,-0.563837352959244,NA,0.567030709125594,-0.903089986991944,0.38933983691012,NA,NA,NA,-0.31695296176115,-0.653647025549361,-0.315154638355588,-0.396855627379818,-1.65757731917779,-0.438898616350944,0.645891560852599,-0.707743928643524,-0.630784142589857,NA,NA,NA,0.464705879957229,NA,NA,NA,NA,NA,NA,NA,NA,0.659555885159882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480172006224281,0.559090917934782,0.322393047279507,-1.20065945054642,0.326058001365912,-0.356547323513813,-0.341035157335565,-0.415668775632469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.987162775294828,-0.357535479757879,NA,-0.489454989793388,0.531652669587843,-0.469800301796918,NA,NA,NA,NA,NA,NA,0.464705879957229,-0.742321425130815,0.508638306165727,-0.546681659952962,1.01322826573376,0.903089986991944,0.567030709125594,NA,NA,NA,NA,NA,NA,NA,NA,-1.13667713987954,-0.749579997691106,NA,NA,0.371611069949688,0.416801226031377,0.39577394691553,-0.823908740944319,1.01322826573376,-0.764471553092451,0.787812395596042,0.462180904926726,0.474955192963155,1.34678748622466,1.38721614328026,1.34678748622466,1.29242982390206,1.20065945054642,1.17392519729917,1.24412514432751,1.14874165128092,1.11350927482752,1.0268721464003,1.07058107428571,0.98296666070122,0.838631997765025,0.812479279163537,0.573488738635425,0.328827157284917,0.673664139071249,0.33161408331,0.350665141287858,-0.950781977329818,-3,0.333482019445119,0.596879478824182,0.415668775632469,NA,NA,NA,NA,NA,NA,NA,0.434152181326482
"MAP3K11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394694953858891,0.906578314837765,-0.59176003468815,NA,NA,NA,-0.860120913598763,-2.39794000867204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02227639471115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35654732351381,0.769551078621726,2.04575749056068,NA,NA,NA,NA,-0.573488738635425,0.490797477668897,0.568636235841013,0.357535479757879,-0.498940737782248,-0.320572103387881,0.542118103266008,0.709965388637482,NA,NA,0.537602002101044,0.236572006437063,0.446116973356126,0.533132379645891,0.655607726314889,0.534617148551582,0.253365801062421,0.400116927926312,0.442492798094342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392544976785331,1.11918640771921,0.889410289700751,0.452225294612177,0.498940737782248,0.958607314841775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01772876696043,0.627087997029893,NA,-0.296708621881339,-0.536107011014093,-1.36653154442041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00877392430751,0.320572103387881,0.424812155072339,NA,NA,NA,NA,NA,NA,NA,NA,1.22914798835786,-0.97469413473523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49485002168009,0.943095148663527,0.476253533188435,0.812479279163537,0.536107011014093,0.684029654543082,0.71669877129645,0.844663962534938,0.531652669587843,0.625251653989896,0.585026652029182,0.396855627379818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752026733638193,0.787812395596042,0.327902142064283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473660722610156,-0.886056647693163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.863279432843593,-0.314258261397736,-0.33161408331,-0.442492798094342,-0.747146969020107,-0.657577319177794,-0.465973893943865,-0.414539270491499,-0.583359492661719,-0.515700160653214,-0.6345120151091,-0.614393726401688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K5",NA,NA,NA,NA,NA,NA,NA,NA,0.371611069949688,0.643974142806877,NA,NA,NA,NA,NA,NA,NA,-0.899629454882437,0.801342913045577,0.322393047279507,-0.207608310501746,-1.35654732351381,0.19586056766465,0.806875401645538,-0.772113295386326,-1.16115090926274,1.14874165128092,1.3767507096021,-0.52432881167557,0.537602002101044,-1.72124639904717,-0.482804102050026,-0.779891911959945,-0.958607314841775,-0.632644078973981,0.98296666070122,NA,NA,0.507239610973163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346787486224656,0.866461091629782,0.449771646944906,0.505845405981557,1.69897000433602,-0.621602099051862,-0.460923901207223,-0.804100347590766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373659632624958,-0.478861916295964,-0.355561410532161,-0.787812395596042,-1.27572413039921,0.659555885159882,0.476253533188435,0.801342913045577,0.675717544702307,0.787812395596042,NA,1.31875876262441,-0.279840696594043,-0.809668301829709,-0.459670525209126,-0.369572124974976,-0.356547323513813,-0.458420756053419,-0.554395796726402,-0.906578314837765,0.533132379645891,0.701146923590293,NA,NA,0.673664139071249,0.593459819566045,1.27572413039921,1.60205999132796,1.95860731484178,1.48148606012211,0.59176003468815,1.31875876262441,1.20065945054642,NA,NA,NA,NA,NA,NA,0.443697499232713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.50863830616573,NA,1.18045606445813,NA,0.832682665251824,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K6",NA,NA,NA,NA,NA,NA,NA,NA,0.361510743045363,0.661543506395395,NA,NA,NA,NA,NA,NA,NA,-0.903089986991944,0.75448733218585,0.347753658996677,-0.602059991327962,0.503070351926785,0.207608310501746,0.847711655616944,-0.829738284605043,-1.19382002601611,1.23657200643706,1.4089353929735,-0.51427857351842,0.493494967595128,-1.82390874094432,NA,NA,-2.69897000433602,0.645891560852599,0.906578314837765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372634143407267,0.809668301829709,0.46344155742847,0.473660722610156,1.65757731917779,-0.580044251510242,-0.511449283499556,-0.860120913598763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387216143280265,-0.493494967595128,-0.326058001365912,-0.772113295386326,-1.20760831050175,0.686132779630847,-0.442492798094342,1.36653154442041,0.381951903287907,0.673664139071249,NA,1.32790214206428,-0.370590400897281,NA,-0.455931955649724,-0.377785977033705,-0.332547047110046,-0.453457336521869,-0.573488738635425,-0.79317412396815,NA,NA,NA,NA,1.56863623584101,1.33724216831843,1.19382002601611,3,2.22184874961636,2.09691001300806,1.76955107862173,1.88605664769316,1.72124639904717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35654732351381,NA,1.18708664335714,NA,0.779891911959945,NA,NA,NA,NA,NA,NA,NA,NA
"MAP3K7",NA,0.795880017344075,NA,0.397940008672038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525783735923745,0.424812155072339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05060999335509,0.714442690992226,0.304518323509803,0.651695136951839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798602875679548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67778070526608,-1.74472749489669,-0.692503962086787,-0.7594507517174,NA,-0.96657624451305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.707743928643524,NA,NA,NA
"MAP3K8",-0.289882634888184,-0.507239610973163,-0.375717904164332,-0.910094888560602,-0.610833915635468,-0.958607314841775,-0.571865205971211,-0.581698708680255,-0.178486471595227,0.137272471682025,-0.485452247339714,0.576754126063192,-0.552841968657781,0.585026652029182,-0.333482019445119,-0.343901797987168,2.69897000433602,-1.11350927482752,-0.667561540084395,1.04575749056068,0.476253533188435,-0.812479279163537,-0.84163750790475,-0.690369832574101,0.373659632624958,0.498940737782248,-0.619788758288394,0.42712839779952,0.7594507517174,0.603800652904264,-1.44369749923271,0.522878745280338,0.386158178123931,0.267606240177031,0.617982957425132,0.298432014944073,0.539102157243452,0.370590400897281,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.665546248849069,0.995678626217357,NA,0.924453038607469,NA,-1.79588001734408,-0.431798275933005,-0.903089986991944,-0.7594507517174,-0.560667306169737,-0.892790030352132,0.815308569182401,0.1890957193313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405607449624573,0.562249437179612,-0.51427857351842,1.09691001300806,0.408935392973501,-0.482804102050026,-0.892790030352132,-0.94692155651658,-0.701146923590293,-0.324221658325915,0.623423042943488,1.06048074738138,-0.995678626217357,NA,NA,NA,NA,NA,0.354577730650908,0.321481620959886,1.3767507096021,1.95860731484178,1.03151705144606,-0.521433504406157,-0.97061622231479,1.65757731917779,-0.785156151952302,NA,NA,NA,NA,NA,NA,-1.27572413039921,-1.33724216831843,NA,NA,0.712198270069774,-0.229147988357856,-0.366531544420413,0.6345120151091,1.08092190762393,0.476253533188435,0.27083521030723,0.607303046740334,0.709965388637482,0.329754146925876,0.686132779630847,-1.30980391997149,-0.406713932979543,-0.557520230935551,-0.464705879957229,0.355561410532161,1.06550154875643,-0.886056647693163,-0.384049948343599,-0.408935392973501,-0.712198270069774,-0.429457060118102,0.304518323509803,-1.65757731917779,-1.63827216398241,-1.65757731917779,-1.13076828026902,-0.485452247339714,NA,-0.469800301796918,NA,-0.573488738635425,NA,-0.72584215073632,-0.201349354554731,0.219682687859849,1.20760831050175,-0.303643611266668,-0.747146969020107,-1.67778070526608,NA
"MAP4K3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51427857351842,0.735182176990464,0.869666231504994,NA,NA,0.329754146925876,0.435333935747911,0.419075024324381,0.721246399047171,1.49485002168009,0.402304814074488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04095860767891,0.838631997765025,0.598599459218456,1.00436480540245,0.417936637088291,0.521433504406157,0.651695136951839,0.728158393463501,0.627087997029893,0.638272163982407,0.294136287716081,0.30189945437661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAPK1",1.31875876262441,0.563837352959244,-1.72124639904717,-2.22184874961636,2.30102999566398,3,-0.661543506395395,-1.58502665202918,-0.161780778092374,0.640164517660112,0.494850021680094,-0.393618634889395,-0.447331783887807,0.292429823902064,0.673664139071249,0.821023052706831,0.245651664288981,-0.329754146925876,-0.33161408331,0.335358024443874,-0.97469413473523,0.411168274405793,0.640164517660112,-0.860120913598763,0.156144577376839,0.145693958198919,-0.847711655616944,-1.45593195564972,1.35654732351381,0.254925208417943,1.79588001734408,0.126098402135539,-0.00436480540245009,0.0443122496864942,0.00305075150461883,-0.279014255846261,-0.0793549985932124,-0.139063379299906,-1.2518119729938,0.244887733604929,0.247951552180562,1.08618614761628,1.02227639471115,-1.38721614328026,2.04575749056068,1.22914798835786,1.06048074738138,0.336299074610352,-0.187086643357144,-0.421360790031928,0.330683119433888,-0.0665127121512946,-1.39794000867204,0.772113295386326,1.74472749489669,0.583359492661719,0.939302159646388,-2.52287874528034,-1.82390874094432,-1.49485002168009,0.266000713461613,0.38933983691012,0.415668775632469,0.899629454882437,0.211124884224583,0.863279432843593,0.872895201635192,1.72124639904717,0.47755576649368,0.173925197299174,0.186419011431808,1.22914798835786,-0.75448733218585,0.474955192963155,0.578396073130169,0.424812155072339,0.378823718224965,2.15490195998574,1.63827216398241,0.694648630553376,1.22184874961636,1.2839966563652,1.13076828026902,1.43179827593301,0.856985199745905,0.709965388637482,0.696803942579511,0.308918507877032,0.744727494896694,-1.25963731050576,1.4089353929735,0.276544327964814,3,0.347753658996677,0.595166283380062,0.0851281824599496,-0.437707135543525,-0.219682687859849,0.623423042943488,-1.33724216831843,-0.52432881167557,-0.0963674839157623,-0.188424994129407,1.72124639904717,1.58502665202918,-0.407823242604133,-0.583359492661719,0.978810700930062,0.675717544702307,0.119186407719209,0.705533773838407,0.767003889607846,-0.562249437179612,1.56863623584101,0.6345120151091,-0.0168249279621871,1.17392519729917,1.15490195998574,0.341035157335565,0.73754891026957,0.651695136951839,-1.42021640338319,1.43179827593301,0.508638306165727,0.399027104313252,0.847711655616944,0.856985199745905,-0.782516055786094,0.20551195334083,-0.605548319173784,-0.18111458540599,0.623423042943488,-1.88605664769316,-0.537602002101044,0.774690718274137,-0.080398976215889,-0.35359627377693,-0.221848749616356,0.279840696594043,0.485452247339714,-0.0757207139381184,0.254925208417943,0.671620396561262,0.0168249279621871,0.303643611266668,-0.892790030352132,0.540607512240769,-1.11918640771921,-0.157390760389438,2.30102999566398
"MAPK10",1.95860731484178,-2.30102999566398,-0.995678626217357,0.503070351926785,1.76955107862173,-0.568636235841013,-0.557520230935551,-0.630784142589857,1.67778070526608,1.63827216398241,-1.72124639904717,-0.338187314462739,-0.987162775294828,-0.55129368009492,-0.669586226650809,-0.501689446210399,0.327902142064283,-1.05060999335509,-0.404503778174426,-0.375717904164332,0.522878745280338,0.701146923590293,-0.889410289700751,0.490797477668897,0.576754126063192,-1.35654732351381,0.73754891026957,-0.299296282854981,-0.928117992693875,-0.774690718274137,1.30102999566398,-0.718966632752272,0.686132779630847,0.412289034981089,-1.92081875395238,0.832682665251824,0.480172006224281,1.46852108295774,3,-0.235077015350112,-0.486782399932061,-0.787812395596042,-0.595166283380062,0.536107011014093,1.02227639471115,NA,NA,NA,0.329754146925876,0.892790030352132,-0.361510743045363,-0.546681659952962,NA,NA,NA,-0.271646217978772,-0.543633966870957,1.16749108729376,0.555955204081924,0.210419287835575,0.493494967595128,0.321481620959886,-1.11350927482752,-0.939302159646388,0.832682665251824,-0.777283528852417,0.950781977329818,0.474955192963155,1.53760200210104,-0.188424994129407,0.570247719997592,0.478861916295964,0.795880017344075,0.66354026615147,1.16115090926274,-1.30980391997149,0.560667306169737,1.05060999335509,0.821023052706831,0.424812155072339,-0.701146923590293,0.288192770958809,-1.08618614761628,-0.705533773838407,-0.632644078973981,1.02227639471115,0.642065152999546,0.761953896871205,0.705533773838407,1.03621217265444,-1.74472749489669,-0.248720896016658,-0.85078088734462,-0.216811308924742,-0.96657624451305,-0.835647144215563,1.39794000867204,-0.226213555018806,NA,NA,NA,NA,NA,NA,NA,-0.619788758288394,-0.565431095965801,NA,NA,-0.425968732272281,-0.701146923590293,-0.478861916295964,-0.75448733218585,1.15490195998574,-1.05060999335509,-0.79317412396815,-1.85387196432176,-1.29242982390206,0.821023052706831,0.609064892896621,0.301029995663981,0.414539270491499,0.45717457304082,0.610833915635468,0.87942606879415,0.844663962534938,0.567030709125594,0.435333935747911,0.369572124974976,0.59176003468815,-0.365522729839268,-0.496209316942819,-0.578396073130169,-0.348721986001856,-0.681936665037238,-0.521433504406157,1.05551732784983,1.72124639904717,-0.247183568811729,-1.25963731050576,-0.319664486585437,-1.08618614761628,-0.412289034981089,0.542118103266008,0.380906669373257,1.06048074738138,NA,-0.600326278518962,-0.54515513999149,-1.14266750356873
"MAPK11",-0.568636235841013,-0.373659632624958,-0.244125144327509,-1.06550154875643,-0.638272163982407,-0.455931955649724,0.643974142806877,-0.503070351926785,-0.387216143280265,-0.581698708680255,0.714442690992226,-1.20760831050175,-1.63827216398241,-0.785156151952302,NA,NA,NA,-0.772113295386326,-0.812479279163537,0.804100347590766,-0.866461091629782,0.507239610973163,0.892790030352132,0.374687549038326,0.525783735923745,0.293282217663241,0.415668775632469,0.412289034981089,0.314258261397736,0.448550002027125,-0.829738284605043,-0.316052869248488,-0.329754146925876,0.471083299722345,0.6345120151091,-1.14266750356873,1.05060999335509,1.63827216398241,0.54821356447571,0.769551078621726,0.801342913045577,0.638272163982407,0.694648630553376,0.643974142806877,0.534617148551582,0.343901797987168,0.421360790031928,NA,NA,NA,NA,-1.32790214206428,0.787812395596042,0.24184537803261,0.266802734893431,-0.357535479757879,0.430626090384954,-0.373659632624958,-0.503070351926785,-0.7594507517174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467245621007502,-1.25963731050576,0.97061622231479,-0.856985199745905,0.315154638355588,1.06048074738138,0.844663962534938,0.869666231504994,0.344861565188618,0.371611069949688,0.498940737782248,0.301029995663981,0.640164517660112,-3,0.22767829327708,-0.525783735923745,0.478861916295964,0.804100347590766,0.393618634889395,-0.485452247339714,0.229147988357856,-0.801342913045577,-0.85078088734462,0.367542707815276,1.55284196865778,0.347753658996677,0.66354026615147,0.749579997691106,0.559090917934782,NA,NA,0.285670240254767,0.378823718224965,-0.201349354554731,0.280668713016273,0.549750891680639,-0.318758762624413,1.4089353929735,0.97061622231479,1.02227639471115,-1.03151705144606,-0.772113295386326,-0.838631997765025,0.360513510731414,0.504455662453552,-0.300162274132754,-1.1249387366083,-0.552841968657781,-0.779891911959945,-0.42021640338319,-1.32790214206428,NA,0.712198270069774,NA,0.396855627379818,NA,0.397940008672038,NA,-0.460923901207223,-1.02227639471115,0.665546248849069,0.406713932979543,-0.75448733218585,0.370590400897281,NA,NA,NA,NA,0.485452247339714,0.30715308072277,0.357535479757879,0.423658649794207
"MAPK12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22184874961636,0.489454989793388,0.449771646944906,NA,0.935542010773082,0.39040559077478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.728158393463501,0.421360790031928,0.581698708680255,-0.478861916295964,0.826813731587726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44369749923271,-0.962573502059376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.659555885159882,1.04095860767891,-0.393618634889395,-0.896196279044043,-0.585026652029182,0.625251653989896,0.437707135543525,0.394694953858891,0.568636235841013,0.367542707815276,0.500312917381596,-0.305394801066431,1.19382002601611,-0.619788758288394,-0.838631997765025,-0.581698708680255,-1.06550154875643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAPK13",2.52287874528034,1.72124639904717,0.804100347590766,0.437707135543525,1.32790214206428,1.08092190762393,0.484126156288321,0.501689446210399,-0.274088367704952,1.15490195998574,0.752026733638193,-1.25963731050576,1.17392519729917,-2,0.518557371497695,-0.309803919971486,0.30715308072277,-0.647817481888638,0.659555885159882,1.17392519729917,-0.958607314841775,1.72124639904717,0.950781977329818,0.72584215073632,0.671620396561262,-0.322393047279507,0.809668301829709,0.728158393463501,-1.13076828026902,-2.09691001300806,0.782516055786094,-0.279014255846261,0.379863945026242,0.55129368009492,0.801342913045577,0.567030709125594,0.197910742118267,0.386158178123931,0.991399828238082,0.605548319173784,0.744727494896694,0.320572103387881,0.565431095965801,NA,NA,NA,NA,-0.360513510731414,-1.01772876696043,0.455931955649724,-0.732828271596986,-0.192464971931147,NA,NA,NA,-0.744727494896694,0.291579099865287,-0.364516253185088,-0.42021640338319,-0.17134010346468,0.7594507517174,0.557520230935551,1.27572413039921,0.712198270069774,1.30980391997149,0.94692155651658,0.492144128304169,0.530177984021837,0.59176003468815,0.494850021680094,-0.812479279163537,0.728158393463501,0.335358024443874,0.195179321278838,0.512861624522813,1.11350927482752,0.772113295386326,1.08618614761628,0.35359627377693,1.05551732784983,0.581698708680255,0.472370099128661,-0.345823458122039,-0.525783735923745,-0.334419008982047,1.18708664335714,0.527243550682788,0.405607449624573,0.371611069949688,-0.772113295386326,0.571865205971211,0.459670525209126,1.48148606012211,0.728158393463501,0.20342566678957,0.343901797987168,0.530177984021837,NA,NA,-0.638272163982407,-0.84163750790475,-0.262012673666569,0.681936665037238,-0.673664139071249,-0.202732459169284,NA,-1.08618614761628,-0.97061622231479,-0.374687549038326,0.400116927926312,1.43179827593301,1.38721614328026,-1.08092190762393,0.52432881167557,0.434152181326482,-2.04575749056068,0.643974142806877,0.747146969020107,0.414539270491499,0.438898616350944,0.527243550682788,0.3585258894959,0.486782399932061,-0.304518323509803,1.09691001300806,-0.616184634019569,-0.906578314837765,-0.602059991327962,-1.04575749056068,NA,-0.312471038785366,-0.298432014944073,0.497572880015567,0.774690718274137,0.339134521996131,-0.703334809738469,-0.540607512240769,-0.543633966870957,-0.742321425130815,0.586700235918748,-1.25963731050576,-0.518557371497695,-0.785156151952302,-0.467245621007502,0.438898616350944,1.04095860767891,0.728158393463501,1.32790214206428,1.4089353929735,0.910094888560602
